id,sequence,product_uom,product_id,order_id,company_id,partner_id,currency_id,product_packaging_id,create_uid,write_uid,state,qty_received_method,display_type,analytic_distribution,name,product_qty,discount,price_unit,price_subtotal,price_total,qty_invoiced,qty_received,qty_received_manual,qty_to_invoice,is_downpayment,date_planned,create_date,write_date,product_uom_qty,price_tax,product_packaging_qty,orderpoint_id,location_final_id,group_id,product_description_variants,propagate_cancel,sale_order_id,sale_line_id,x_project_id,x_genre_id,x_subgenre_id,x_distribution_method_id,x_song_id,x_product_uom,x_ref,x_quality,x_video_type,x_sample_link,x_song_name,x_location,x_color,x_deadline,is_adjustable,x_review_price,x_expected_score,x_duration,x_video_minute,x_confirmed_qty,x_music_plan_detail_id,x_usage_type,hg_maintenance_request_part_id,hg_asset_request_line_id,x_review_link,hg_asset_categ_id,x_adjust_ok,discount_fixed,x_footage_qty,x_cid_release_mode,x_production_type,_source_id,_source_connection,_batch_id,_loaded_at
2970,10,1,700,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,142,658,367,,,,https://drive.google.com/drive/folders/12d0aBr-XXAug3faEIaTNbELbV1LwEmLN,cid,,<p>https://drive.google.com/drive/folders/1Bd06r6xZOarU73cvwcDBeASsI13iOkQj</p>,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
267,10,1,397,96,2,15092,125,,63,1,purchase,manual,,,,13.62,0,25,340.5,340.5,0,0,0,13.62,,,2025-09-26 09:15:02.730312,2025-10-06 10:30:13.551409,13.62,0,0,,,,,t,,,130,441,268,,,minute,4K,,,,,châu Âu,có màu,,t,0,0,0.22694444444444445,0,13.62,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2971,10,1,700,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,142,658,367,,,,https://drive.google.com/drive/folders/1ql5JJ2uXKVcAzGn56CpZ_61DQdCx28KJ,cid,,<p>https://drive.google.com/drive/folders/1Bd06r6xZOarU73cvwcDBeASsI13iOkQj</p>,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2972,10,1,700,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,142,658,367,,,,https://drive.google.com/drive/folders/1a-Sfv0bLfezaVZO7ZBmPdv_K-8zzgSYe,cid,,<p>https://drive.google.com/drive/folders/1Bd06r6xZOarU73cvwcDBeASsI13iOkQj</p>,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
111,10,1,323,39,3,15,23,,2408,1,purchase,manual,,,,10,0,1200000,12000000,12000000,0,0,0,10,,,2025-09-18 09:32:41.12848,2025-10-06 10:30:13.551409,10,0,0,,,,,t,,,130,452,,,,,,,combo_video,,,,,2025-05-31,t,0,0,0,0,10,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
125,10,1,324,41,3,15,23,,2408,1,purchase,manual,,,,10,0,1400000,14000000,14000000,0,0,0,10,,,2025-09-19 01:47:52.178156,2025-10-06 10:30:13.551409,10,0,0,,,,,t,,,130,611,,,,,,,combo_video,,,,,2025-07-31,t,0,0,0,0,10,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
107,12,1,407,38,3,15,23,,2408,1,purchase,manual,,,,20,0,1350000,27000000,27000000,0,0,0,20,,2025-09-18 08:54:00,2025-09-18 08:59:17.553142,2025-10-06 10:30:13.551409,20,0,0,,,,,t,,,130,612,,,,,,,combo_video,,,,,2025-04-30,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2973,10,1,700,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,142,658,367,,,,https://drive.google.com/drive/folders/197kgXT9g95xu4av8p0baSigMMbxT3ds-,cid,,<p>https://drive.google.com/drive/folders/1Bd06r6xZOarU73cvwcDBeASsI13iOkQj</p>,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
105,10,1,323,38,3,15,23,,2408,1,purchase,manual,,,,20,0,1200000,24000000,24000000,0,0,0,20,,,2025-09-18 08:59:17.553142,2025-10-06 10:30:13.551409,20,0,0,,,,,t,,,130,452,,,,,,,combo_video,,,,,2025-04-30,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
106,11,1,324,38,3,15,23,,2408,1,purchase,manual,,,,20,0,1400000,28000000,28000000,0,0,0,20,,,2025-09-18 08:59:17.553142,2025-10-06 10:30:13.551409,20,0,0,,,,,t,,,130,611,,,,,,,combo_video,,,,,2025-04-30,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
660,10,1,17,289,8,653,23,,56,33,purchase,manual,,,,1,,1000000,1000000,1100000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-11-14 12:18:52.845677,1,100000,0,,,,,t,,,113,392,100,,112,,,qualified,,,,,,,t,5200000,0,0,0,1,155,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1004,10,1,397,393,3,15283,1,,65,155,purchase,manual,,,Thu mua kho sẵn đã chấm xong,18,0,20,360,360,0,0,0,18,,,2025-10-22 03:56:22.913698,2025-10-23 03:12:22.10895,18,0,0,,,,,t,,,130,441,268,,,video,4K,,,,,Ấn Độ,Mặc định,2025-10-23,t,0,0,0,0.016666666666666666,18,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
813,10,1,31,347,8,525,23,,33,33,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-17 01:39:50.185169,2025-12-10 10:35:31.314823,1,0,0,,,,,t,,,96,434,281,,774,,,excellent,,<p>https://www.youtube.com/watch?v=UeNokABpor0&amp;list=OLAK5uy_kFYGVddGvo4oy_dANPae1DIxog75Ap6n0&amp;index=18</p>,,,,,t,6600000,0,0,0,1,165,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
679,10,1,343,293,2,15,23,,6,6,purchase,manual,,,,300,0,1350000,405000000,405000000,0,0,,300,f,2025-10-07 09:41:12,2025-10-07 09:41:12.485085,2025-10-07 09:43:55.752782,300,0,0,,,,,t,,,130,626,,2,,,,,combo_video,,,,,2025-09-30,t,0,0,0,0,300,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
5057,10,1,1101,1122,8,35436,23,,36,68,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2026-03-20 03:19:40.766653,2026-03-20 03:43:05.337707,1,400000,0,,,,,t,,,112,680,430,,6557,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1qD1LmpBwLgHcdHgsrdV0GKhvJU7NV0faZZ9cjpktBR8/edit?usp=sharing"">https://docs.google.com/spreadsheets/d/1qD1LmpBwLgHcdHgsrdV0GKhvJU7NV0faZZ9cjpktBR8/edit?usp=sharing</a></div>",,,,,t,4000000,0,0,0,1,2665,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6207,10,1,1134,1384,8,35436,23,,4711,4711,purchase,manual,,,,1,,200000,200000,220000,0,0,,1,,,2026-06-11 06:56:42.401645,2026-07-01 03:48:47.486138,1,20000,0,,,,,t,,,91,723,459,2,8491,,,excellent,,,,,,2026-06-25,t,200000,0,0,0,1,3709,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
7405,11,,,1598,2,36302,1,,4724,4724,to approve,,,,https://stock-admin.hgmedia.app/admin/resource/details/0a469b12-3922-4a91-9c0f-b29edc79b97f/video/grid/grid/1/1/folder,67,0,0,0,0,0,0,0,0,,,2026-08-03 03:38:47.687816,2026-08-03 03:38:50.402761,67,0,0,,,,,t,,,130,699,274,,,video,,,,,,,,,t,0,0,0,0,67,,,,,,,f,0,0,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1275,10,1,704,526,8,534,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:29:30.017717,1,0,0,,,,,t,,,138,436,369,2,2209,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0</a></div>",,,,,t,2500000,0,0,0,1,599,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6497,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8786,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
139,14,1,337,44,2,15,23,,2408,1,purchase,manual,,,,24,0,1200000,28800000,28800000,0,0,0,24,,,2025-09-19 02:19:04.560796,2025-10-06 10:30:13.551409,24,0,0,,,,,t,,,91,619,,,,,,,video,,,,,2025-03-31,t,0,0,0,0,24,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
138,13,1,326,44,2,15,23,,2408,1,purchase,manual,,,,16,0,650000,10400000,10400000,0,0,0,16,,,2025-09-19 02:19:04.560796,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,137,616,312,,,,https://www.youtube.com/watch?v=0afsG7aN8X0,,combo_video,<p>https://prnt.sc/BrlhrVVATrIe</p>,,,,2025-03-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
435,11,,,204,3,15079,23,,163,67,draft,,,,,10,0,0,0,0,0,0,0,0,,,2025-10-03 02:10:14.35877,2025-12-02 08:20:17.049844,10,0,0,,,,,t,,,130,441,276,,,video,,,,,,,,,t,0,0,0,0.008333333333333333,10,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
620,10,1,33,276,8,488,23,,56,33,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-17 01:39:50.185169,1,400000,0,,,,,t,,,130,412,167,,103,,,excellent,,<p>https://www.youtube.com/watch?v=r9e1QZhs2Vw</p>,,,,,t,4000000,0,0,0,1,135,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
621,10,1,33,276,8,488,23,,56,33,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-17 01:39:50.185169,1,400000,0,,,,,t,,,130,412,167,,102,,,excellent,,<p>https://www.youtube.com/watch?v=r9e1QZhs2Vw</p>,,,,,t,4000000,0,0,0,1,135,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3597,10,,,764,3,35290,23,,163,155,cancel,,,,,120,0,0,0,0,0,0,0,0,,,2025-12-16 09:33:38.151208,2026-01-08 02:20:09.135774,120,0,0,,,,,t,,,,685,393,,,minute,,,,,,,,,t,0,0,2,0,120,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6498,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8785,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1005,11,1,29,393,3,15283,1,,65,155,purchase,manual,,,Kho sẵn nên sẽ xin ảnh và 1 số clip ngắn lúc họ quay (nếu có),5,0,0,0,0,0,0,0,5,,,2025-10-22 03:58:14.786833,2025-10-23 03:12:22.10895,5,0,0,,,,,t,,,130,441,274,,,video,,,,,,,,,t,0,0,0,0.016666666666666666,5,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
70,11,1,29,21,3,8490,125,,163,163,cancel,manual,,,,10,0,0,0,0,0,0,0,0,,,2025-09-08 03:25:05.139501,2025-10-24 09:36:48.02474,10,0,0,,,,,t,,,,441,274,,,video,,,,,,,,,t,0,0,0,0.5,0,,,,,,,,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1276,10,1,704,526,8,534,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:29:30.017717,1,0,0,,,,,t,,,138,436,369,2,2208,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0</a></div>",,,,,t,2500000,0,0,0,1,599,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
324,10,1,551,140,3,15218,23,,64,1,purchase,manual,,,,70,0,250000,17500000,17500000,0,0,0,70,,,2025-09-27 08:27:38.855141,2025-10-06 10:30:13.551409,70,0,0,,,,,t,,,130,441,244,,,video,4K,,,,,"Khu vực quanh Núi rừng Tây Nguyên, Đak Lak, Lâm Đồng, tập trung quay thảm thực vật rừng, thác nước, cây cỏ, sông suối",mặc định,2025-07-10,t,0,0,0,0,70,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
411,11,1,416,186,1,15247,23,,2335,1,purchase,stock_moves,,,Bộ bình cốc phòng họp,2,0,386000,772000,772000,0,2,0,2,,2025-09-29 04:56:33,2025-09-29 04:58:43.092479,2025-10-06 10:30:13.551409,2,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,,,31,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
316,10,,,137,3,15219,1,,65,155,cancel,,,,,30,0,17,510,510,0,0,0,0,,,2025-09-27 07:51:28.722156,2025-11-14 01:44:17.798755,30,0,0,,,,,t,,,130,441,268,,,video,4K,,,,,Afghanistan,mặc định,2025-09-28,t,0,0,0,0.016666666666666666,30,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
319,11,1,29,138,3,15211,23,,65,155,purchase,manual,,,,5,0,0,0,0,0,0,0,5,,,2025-09-27 07:57:52.790292,2025-11-17 02:38:19.332291,5,0,0,,,,,t,,,130,441,274,,,video,,,,,,,,,t,0,0,0,0.016666666666666666,5,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6500,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8783,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6501,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8782,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6502,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8781,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
7381,10,1,397,1590,2,36300,1,,4724,76,purchase,manual,,,https://stock-admin.hgmedia.app/admin/resource/details/c528c0db-544c-4778-8a9c-6ce5a4e29c13/video/grid/grid/1/1/folder,11.15,0,20,223,223,0,0,0,11.15,,,2026-07-30 09:57:09.862169,2026-07-30 10:39:41.582015,11.15,0,0,,,,,t,,,96,699,268,,,minute,4K,,,,,Indonesia,,2026-07-31,t,0,0,0.18583333333333332,0,11.15,,,,,,,f,0,0,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6503,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8780,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6504,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8779,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6505,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8778,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6506,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8777,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6507,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8776,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6508,10,1,1329,1446,8,510,23,,4711,34,purchase,manual,,,,1,0,200000,200000,200000,0,0,,1,,2026-07-08 03:18:51,2026-07-08 03:18:51.765385,2026-08-05 01:50:38.371819,1,0,0,,,,,t,,,,759,485,2,8775,,,excellent,,,,,,2026-07-31,t,200000,0,0,0,1,3937,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1277,10,1,704,526,8,534,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:29:30.017717,1,0,0,,,,,t,,,138,436,369,2,2207,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0</a></div>",,,,,t,2500000,0,0,0,1,599,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
269,10,1,397,98,2,15239,23,,63,1,purchase,manual,,,,17,0,220000,3740000,3740000,0,0,0,17,,,2025-09-26 09:25:34.154509,2025-10-06 10:30:13.551409,17,0,0,,,,,t,,,130,446,268,,,video,4K,,,,,,có màu,,t,0,0,0,0.016666666666666666,17,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1278,10,1,704,526,8,534,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:29:30.017717,1,0,0,,,,,t,,,138,436,369,2,2206,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1Z5t4Q9UYHIeOo8Xmj7JRQe5gvNoFbolMHUhRglzsBVg/edit?gid=0#gid=0</a></div>",,,,,t,2500000,0,0,0,1,599,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
271,10,1,413,99,2,15225,125,,62,1,purchase,manual,,,,20.9,0,20,418,418,0,0,0,20.9,,,2025-09-26 09:28:21.632928,2025-10-06 10:30:13.551409,20.9,0,0,,,,,t,,,,441,264,,,minute,4K,,,,,,,2025-09-30,t,0,0,0.34833333333333333,0,20.9,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1437,10,1,707,542,8,15474,23,,56,35,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-25 09:23:01.465942,1,0,0,,,,,t,,,125,652,360,,2377,,,excellent,,,,,,,t,0,0,0,0,1,624,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
264,10,1,397,95,2,15095,23,,63,1,purchase,manual,,,,30,0,250000,7500000,7500000,0,0,0,30,,,2025-09-26 09:09:11.932305,2025-10-06 10:30:13.551409,30,0,0,,,,,t,,,130,441,268,,,video,4K,,,,,Rock Beach Boutique - Phú Quốc,có màu,,t,0,0,0,0.016666666666666666,30,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
259,10,1,398,88,2,15193,23,,61,1,purchase,manual,,,,68.38,0,100000,6838000,6838000,0,0,0,68.38,,,2025-09-26 07:24:27.009052,2025-10-06 10:30:13.551409,68.38,0,0,,,,,t,,,130,441,270,,,minute,4K,,,,,Việt Nam,File màu,2025-09-30,t,0,0,1.1397222222222223,0.016666666666666666,68.38,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1120,14,1,324,484,3,15,23,,447,447,cancel,manual,,,,20,0,1400000,28000000,28000000,0,0,0,0,,,2025-11-07 07:09:25.791945,2025-11-13 08:26:29.942415,20,0,0,,,,,t,,,130,611,,2,,,,,combo_video,,,,,2025-11-30,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
266,12,1,29,95,2,15095,23,,63,1,purchase,manual,,,,10,0,0,0,0,0,0,0,10,,,2025-09-26 09:12:34.967559,2025-10-06 10:30:13.551409,10,0,0,,,,,t,,,130,441,274,,,video,HD,,,,,Rock Beach Boutique - Phú Quốc,gốc,,t,0,0,0,0.006944444444444444,10,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3452,10,1,2,736,8,555,23,,35,68,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2025-12-11 08:32:41.058916,2025-12-17 07:12:40.872656,1,400000,0,,,,,t,,,130,411,205,2,3363,,,excellent,,<p>https://www.youtube.com/watch?v=hlWiI4xVXKY&amp;list=RDhlWiI4xVXKY&amp;start_radio=1</p>,,,,,t,4000000,0,0,0,1,1242,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1121,15,1,332,484,3,15,23,,447,447,cancel,manual,,,,30,0,2300000,69000000,69000000,0,0,0,0,,,2025-11-07 07:09:25.791945,2025-11-13 08:26:29.942415,30,0,0,,,,,t,,,132,644,,2,,,,,combo_video,,,,,2025-11-30,t,0,0,0,0,30,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
885,10,1,28,385,3,15086,125,,163,163,purchase,manual,,,"Order thêm các cảnh vui chơi ở bờ biển, hoạt động",30,0,15,450,450,0,0,0,30,,,2025-10-21 07:30:12.613906,2025-12-19 09:08:55.814571,30,0,0,,,,,t,,,,441,250,,,video,4K/60FPS,,,,,Cyprus,File màu,2025-10-21,t,0,0,0,0.020833333333333332,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3593,10,1,28,760,3,35290,23,,163,163,purchase,manual,,,,50,0,0,0,0,0,0,0,50,,,2025-12-16 09:19:10.885218,2025-12-22 07:39:52.331171,50,0,0,,,,,t,,,,441,250,,,video,4k,,,,,Hà Nội,Màu,2025-12-18,t,0,0,0,0.025,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
