mart_repository_resource_performance_sk,project_id,project,sub_project_id,sub_project,repository_id,repository,number_resources,used_resources,revenue,standard_cost,purchase_cost,total_cost,acceptance_score,total_resource_usage_published,usage_position_1,usage_position_2_3,usage_position_4_5,usage_position_gt_5,usage_position_1_pct,usage_position_2_3_pct,usage_position_4_5_pct,usage_position_gt_5_pct
191608848815df699e20322d91db7ac3,150,Nhạc Pop Trung Quốc,cf82e6951592983c4dbf67b9fd534e60,Không có dự án con,1424e2e9b39be779979ace99afb31cfd,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
903ce9225fca3e988c2af215d4e544d3,91,Classical,361,Classical video - Red One,143,Classical video - Red One | Classical Video Tutorial,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
0a09c8844ba8f0936c20bd791130d6b6,96,Deep House,434,Deep House - Red One,144,Deep House - Red One | Summer,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
2b24d495052a8ce66358eb576b8912c8,138,Downtempo,436,Downtempo - Red One,145,Downtempo - Red One | Downtempo 1,6,0,0,400.00,0,400.00,9.0000000000000000,0,0,0,0,0,0,0,0,0
a5e00132373a7031000fd987a3c9f87b,96,Deep House,373,House bật CID - Red One,146,House bật CID - Red One | Summer Love,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8d5e957f297893487bd98fa830fa6413,116,Lofi,397,Lofi - Red One,147,Lofi - Red One | Aesthetic,2,0,0,0.00,0,0.00,8.5000000000000000,0,0,0,0,0,0,0,0,0
47d1e990583c9c67424d369f3414728e,116,Lofi,400,Lofi bật CID - Red One,148,Lofi bật CID - Red One | Aesthetic,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f2217062e9a397a1dca429e7d70bc6ca,130,Relax,411,Piano - Red One,149,Piano - Red One | Piano Relaxing,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a6d9cd60c2fd4d937b02773650f633cc,96,Deep House,368,House bật CID,14ba2201748681f134f7ebd02544e350,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
fae5f5438f4518dd25b390ddf0373ade,106,Giáng Sinh Cover - 0,407,Giáng sinh Pop Cover - 0,14d49dc37bbc2798c0cd4964854e9abb,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7ef605fc8dba5425d6965fbd4c8fbe1f,130,Relax,411,Piano - Red One,150,Piano - Red One | Piano Huyền ảo,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a8f15eda80c50adb0e71943adc8015cf,130,Relax,416,Piano bật CID - Red One,151,Piano bật CID - Red One | Hàn Nhật sáng,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
37a749d808e46495a8da1e5352d03cae,132,Sóng âm,435,Sóng âm - Red One,152,Sóng âm - Red One | Thiền,26,24,50867.549000000000000000000000,1816.80,0,1816.80,9.4038461538461538,169,169,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
b3e3e393c77e35a4a3f3cbd1e429b5dc,132,Sóng âm,428,Sóng âm bật CID - Red One,153,Sóng âm bật CID - Red One | Thiền,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a2c250d9ca22ca65b6cc5bbd59f241bb,615a8f57c3862d2f7c01eefb2926cffd,Om Healing - Label,330de240fe5342b65e7353dac5c04864,Không có dự án con,153c856e7d9547a94d9c9ce2b1f23447,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1d7f7abc18fcb43975065399b0d1e48e,88,Acoustic Cover - 0,363,Acoustic Cover - 0,154,Acoustic Cover - 0 | Music Travel Love,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
2a79ea27c279e471f4d180b08d62b00a,96,Deep House,365,Deep House - An Tuệ,155,Deep House - An Tuệ | Summer,14,0,0,3616.00,0,3616.00,8.8214285714285714,0,0,0,0,0,0,0,0,0
1c9ac0159c94d8d0cbedc973445af2da,96,Deep House,365,Deep House - An Tuệ,156,Deep House - An Tuệ | Chillout,6,0,0,1376.00,0,1376.00,8.8333333333333333,0,0,0,0,0,0,0,0,0
cd6ed2b69740a764a7ed4d60fb732096,158,Piano Cover - 1,de80aff58b4a220512226f8f7a220ff4,Không có dự án con,15665d1f80d4b412142323ec3ad62f9a,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6c4b761a28b734fe93831e3fb400ce87,109,Guitar Original,378,Guitar - An Tuệ,157,Guitar - An Tuệ | Meditation,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
06409663226af2f3114485aa4e0a23b4,109,Guitar Original,378,Guitar - An Tuệ,158,Guitar - An Tuệ | Stress Relief,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
140f6969d5213fd0ece03148e62e461e,109,Guitar Original,378,Guitar - An Tuệ,159,Guitar - An Tuệ | Peaceful,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d9d47a2638ad5e3310efec95915bdf37,f9e5b25b21afad1ce93d459de9486a1c,Classical bật CID - MKT1,e4c5a2799ca750b3921a30e897e7c90e,Classical bật CID - MKT1 | Neo Classical,1598f9b499c5f67a21a5b3909198de9a,Không có kho,109,76,80.83100000000000000000,4340.00,0,4340.00,8.3825688073394495,118,76,0,0,42,0.64406779661016949153,0.00000000000000000000,0.00000000000000000000,0.35593220338983050847
5a4ee861e5277c14ce885212eeb95dc4,24d6fdace1a1526399746a99758cad82,Afro House,eb57b8f7c95275584620a9f389de804b,Afro House Hitkend,15ffc2ab9afaea5bfdd1246e5058d3c5,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
b73ce398c39f506af761d2277d853a92,109,Guitar Original,378,Guitar - An Tuệ,160,Guitar - An Tuệ | Sáng tạo 1,20,0,0,2000.00,0,2000.00,8.8950000000000000,0,0,0,0,0,0,0,0,0
bd4c9ab730f5513206b999ec0d90d1fb,116,Lofi,398,Lofi - An Tuệ,161,Lofi - An Tuệ | Lofi Chill,9,0,0,0.00,0,0.00,8.5555555555555556,0,0,0,0,0,0,0,0,0
82aa4b0af34c2313a562076992e50aa3,116,Lofi,398,Lofi - An Tuệ,162,Lofi - An Tuệ | Lofi Hiphop,6,0,0,0.00,0,0.00,8.6666666666666667,0,0,0,0,0,0,0,0,0
0777d5c17d4066b82ab86dff8a46af6f,123,Phúc Âm,404,Phúc âm - An Tuệ,163,Phúc âm - An Tuệ | Bình yên,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,123,Phúc Âm,404,Phúc âm - An Tuệ,164,Phúc âm - An Tuệ | Tạo động lực,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
9766527f2b5d3e95d4a733fcfb77bd7e,130,Relax,412,Piano - An Tuệ,165,Piano - An Tuệ | Bình yên có guitar,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7e7757b1e12abcb736ab9a754ffb617a,130,Relax,412,Piano - An Tuệ,166,Piano - An Tuệ | Vui - Âu,42,42,12803.294700000000000000000000,6720.00,0,6720.00,8.9309523809523810,885,143,277,235,230,0.16158192090395480226,0.31299435028248587571,0.26553672316384180791,0.25988700564971751412
5878a7ab84fb43402106c575658472fa,130,Relax,412,Piano - An Tuệ,167,Piano - An Tuệ | Vui - Á,14,14,265.346600000000000000000000,1920.00,0,1920.00,9.0785714285714286,388,60,115,108,105,0.15463917525773195876,0.29639175257731958763,0.27835051546391752577,0.27061855670103092784
006f52e9102a8d3be2fe5614f42ba989,130,Relax,412,Piano - An Tuệ,168,Piano - An Tuệ | Buồn - Á,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
84b77b71f9795f7594054e62ac46369e,96,Deep House,434,Deep House - Red One,168f928eea64397e74972b70cb747a8a,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3636638817772e42b59d74cff571fbb3,130,Relax,412,Piano - An Tuệ,169,Piano - An Tuệ | Bình yên không guitar,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
149e9677a5989fd342ae44213df68868,130,Relax,418,Piano Relax - HG,170,Piano Relax - HG | Hàn Nhật sáng,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a4a042cf4fd6bfb47701cbc8a1653ada,132,Sóng âm,426,Sóng âm - An Tuệ,171,Sóng âm - An Tuệ | Chữa lành,22,2,63.715000000000000000000000,1070.00,0,1070.00,8.5000000000000000,27,27,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1ff8a7b5dc7a7d1f0ed65aaa29c04b1e,132,Sóng âm,426,Sóng âm - An Tuệ,172,Sóng âm - An Tuệ | Ngủ,20,0,0,1110.00,0,1110.00,8.5000000000000000,0,0,0,0,0,0,0,0,0
f7e6c85504ce6e82442c770f7c8606f0,112,Jazz,388,Jazz - MKT4,173,Jazz - MKT4 | Morning Swing Jazz,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
bf8229696f7a3bb4700cfddef19fa23f,112,Jazz,388,Jazz - MKT4,174,Jazz - MKT4 | Bossa Nova Jazz,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
82161242827b703e6acf9c726942a1e4,130,Relax,413,Piano - MKT4,175,Piano - MKT4 | Music & rain,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
07f3e22cf802bef0f908e5c591913902,108,Guitar Cover - 0,f37446666cf4eaa9556d8e4594350d14,Guitar Cover,17550fa72e41b2ac360390848e045058,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
38af86134b65d0f10fe33d30dd76442e,130,Relax,413,Piano - MKT4,176,Piano - MKT4 | Deep sleep,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
96da2f590cd7246bbde0051047b0d6f7,96,Deep House,364,Deep House - 2,177,Deep House - AI | Disco House,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8f85517967795eeef66c225f7883bdcb,91,Classical,359,Classical Độc Tấu - HG,178,Classical Độc Tấu - HG | Độc tấu Violin,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
09bd82e55827e9b586694597cf16d60b,159,Rock Ballad Cover - 1,766,Rock Cover - 1 - 2 - An Tuệ,17814f2d679ed1d6d1d26ecc99180382,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8f53295a73878494e9bc8dd6c3c7104f,91,Classical,359,Classical Độc Tấu - HG,179,Classical Độc Tấu - HG | Song tấu Piano - Violin,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7b2416ca3dbabf9fd0abddfac746af11,112,Jazz,52dcdca00da1e9db7430d919965be1a0,Không có dự án con,17ea56dced2688a8a71bd62a5f179a22,Audiojungle,39,2,0,0,0,0,,4,2,0,2,0,0.50000000000000000000,0.00000000000000000000,0.50000000000000000000,0.00000000000000000000
286c1c87dda8b4701b5c670101605673,130,Relax,437,Piano công năng,17ef4ddbd069a571e476da8285b82f21,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
045117b0e0a11a242b9765e79cbf113f,132,Sóng âm,427,Sóng âm bật CID,180,Sóng âm bật CID | Thiền,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
fc221309746013ac554571fbd180e1c8,132,Sóng âm,427,Sóng âm bật CID,181,Sóng âm bật CID | Sáo,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4c5bde74a8f110656874902f07378009,122,Phonk,402,Phonk bật CID,182,Phonk bật CID | Brazilian Funk,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
cedebb6e872f539bef8c3f919874e9d7,99,Deep House Cover (Chillout) - 0,369,Deep House Cover (Chillout) - 0 - FM,183,Deep House Cover (Chillout) - 0 - FM | Chillout,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6cdd60ea0045eb7a6ec44c54d29ed402,100,Deep House Cover (Chillout) - 1,370,Deep House Cover (Chillout) - 1 - FM,184,Deep House Cover (Chillout) - 1 - FM | Chillout,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
e00efc69eaf4ee1b737e92310a70f081,41664e2df0db52cf764858fb461c1944,Jazz - FMG,ebbc1b85a32e717f61fa548d575dd632,Jazz - FMG | Bossa Nova Guitar Jazz 4,189743337bf15e1fb9f5f2c4d05c7a4a,Không có kho,11,9,1.63420000000000000000,1269.40,0,1269.40,9.0000000000000000,133,35,36,28,34,0.26315789473684210526,0.27067669172932330827,0.21052631578947368421,0.25563909774436090226
326b9ce98d4dadf4d8faeb33471566d8,112,Jazz,52dcdca00da1e9db7430d919965be1a0,Không có dự án con,18a98b7678ad23107814a5e49c1f505d,EMVN,227,23,1.433400000000000000000000,0,0,0,,269,52,102,87,28,0.19330855018587360595,0.37918215613382899628,0.32342007434944237918,0.10408921933085501859
a7e110791bc6b7f7936df9a38952de67,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,18b9fe3482c4fc59b3d8cc4c3c27552b,Carda,3,2,61.749600000000000000000000,0,0,0,,102,2,6,33,61,0.01960784313725490196,0.05882352941176470588,0.32352941176470588235,0.59803921568627450980
3cc4c7a97c80171c4e1beedb6d4f62a4,11ff93f461304d9d9a60f85d6323513f,Deep House - MKT2,fbc72fa768ac11a1b8c23fba856a1774,Không có dự án con,195fd0a283929c364ff2f63b65a66f51,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26850a980587062f31ce3f3ed00281a8,116,Lofi,37213ef2afd7331f8ab6d61aeda4abda,Lofi Hitkend,19838b676e311e9083773698cc54a4f7,Lofi chill / Dreamhop,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1f8017d29217c4b38987ef540ff4d8a9,163db4ee937f5c5392ec08e6815ddbef,Phúc âm bật CID,a519a47be6f7e96ba9983fa0a250b462,Phúc âm bật CID | Amazing Grace,19ba99d558b6c5fb1da37274ad020d36,Không có kho,6,0,0,216.00,0,216.00,8.3000000000000000,0,0,0,0,0,0,0,0,0
f00f8b13f74c9beaea095ff263866beb,91,Classical,815a5db0f121c22f8b20714e0b5bc717,Không có dự án con,19ce854745dfabefc4ec4044d6bd52f7,Không có kho,711,382,504113.718500000000000000000000,576.00,0,576.00,8.6666666666666667,120142,11008,23166,23071,62897,0.09162491052254831782,0.19282182750412012452,0.19203109653576601022,0.52352216543756554744
d990f44635671c45654eae8c05473746,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,19f10c543ddaa4ab751964a409f2466a,Audiojungle,1,1,84.461600000000000000000000,0,0,0,,87,4,5,11,67,0.04597701149425287356,0.05747126436781609195,0.12643678160919540230,0.77011494252873563218
dc45720d4b41c18dfb65b47d3440e200,117,Love Song Cover - 0,401,Love Song Cover,1a810eec1c78d0a7e0b5c28c1931d88d,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f6bf760aef513fbc570875df172eccb9,162,Pop Cover - 1,764,Pop Cover - 1 - 2 - Red One,1acae63943047c54f2f485d18c5ff85d,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
94fd982d5e43413faf1434720377fe3b,772e218f04bcbaa5b14d775d0cb96333,Indie Pop - 2 - MKT1,972d4a75157d11614d8bf9a42a8f99e8,Indie Pop - 2 - MKT1 | Pop Hàn Nhật Sáng,1b1839e0fa206abc3c95d1e11cae7ea0,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a332b08398cf4ce722939bdaa2c7e7fb,141,Indie/Folk,653,Indie/folk - 2 - Red One,1bc20bc77fe2a4c306f1bbd3bb4fda03,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1eae056ce87b7166970292d3d30bee2f,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,1bdf42f614cd6a6161924e33566f3c9e,Kallisto,6,5,215.854400000000000000000000,0,0,0,,157,9,19,29,100,0.05732484076433121019,0.12101910828025477707,0.18471337579617834395,0.63694267515923566879
89e787bd11bbcadd54c9e3ef4221c041,134,Trance,740e91c2d8cb645690fb0a960ce5c40b,Không có dự án con,1c50b346d5861c906257de25dc91cb5d,Odiva records,23,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
5df8b8f0df33300275fc18078aa98223,130,Relax,777,Piano - 2 - An Tuệ,1c8cdc1bb13cc90dc3e9314293b97c3e,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
2538187ef4d1aac51296d9bab5424887,153,Sáo Nam Mỹ,715,Sáo Nam Mỹ - 2 - Red One,1c94a14b923a157a82b53047de9690b0,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
32513c4b7acc6240e6de9d30fb96a2f9,2b80db527f4b294edb86564b0e429810,Piano bật CID - MKT1,b4c05aa3dbde6ff06f2683557053686d,Không có dự án con,1d8313bb2fa0be953766042c3d55a707,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
cb355614283d79398e9d5888512d8f8a,107,Giáng Sinh Cover - 1,ec52a74740d4ff5e2b86960af94fb1e8,Giáng Sinh Pop - 2 - MKT2,1da2e4d7175302a7f5fe5c239e2cb7b8,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
895bf7ac1732ad46de90d611feed6bfc,154,Neo Classical,727,Neo Classical - Label,1dcd9ff6a88eb1b71b56a93b0a7716db,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
cb63217aaff49ffcf522fa2aff48ba91,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,1e1326878dd23a0101243ab52dbd4b51,Wame record,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
9eb36d17666a1e10b870dbae2f8f85a8,132,Sóng âm,426,Sóng âm - An Tuệ,1e19c9da90bd9ffc4d7200e3b1ceb25e,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f142e0897fdc2a37fcb0a1a6acb48a17,f28c2527595bf6c93218c361b3ccc261,Guitar - MKT2,f963ff5497f27ac95bb675c026e5b135,Guitar - MKT2 | Sáng tạo 1,1e697c73bb3bb7541c66d123477ef436,Không có kho,17,16,0,1635.40,0,1635.40,9.5000000000000000,48,9,15,16,8,0.18750000000000000000,0.31250000000000000000,0.33333333333333333333,0.16666666666666666667
16fc3c84e0cdac29750805a406fa782c,131,Sáo Tây Tạng,422,Sáo Tây Tạng - FM,1f688decb31621d4681f519c742de496,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
eae3152d20b188e75a4ca0c6b40eef87,fc86720e32bcf9a8b055fe2ecae8fc99,Piano - MKT2,539aa1f1544f7481065ff8e5455d8a71,Piano - MKT2 | Vui - Á,1fe800aee108845faec413ba2530edb1,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
e65c23e074a693adcc8403c96414b792,ea852e9e51de51354925b7a5177a4f2d,Deep House Cover (Chillout) - 1 - FMG,4cd4aeb7abe0009c5a04f94e1a7b942d,Không có dự án con,201242584f282a29f7d865363529f26b,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
eae27d77ca20db309e056e3d2dcd7d69,130,Relax,411,Piano - Red One,205,Piano - Red One | Soothing,35,35,3607.618800000000000000000000,5600.00,0,5600.00,9.0000000000000000,1088,176,307,182,423,0.16176470588235294118,0.28216911764705882353,0.16727941176470588235,0.38878676470588235294
7eabe3a1649ffa2b3ff8c02ebfd5659f,130,Relax,437,Piano công năng,206,Piano công năng | Sad Piano (Hàn Nhật),0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
69adc1e107f7f7d035d7baf04342e1ca,140,Jazz House,440,Jazz House - Label,207,Jazz House - Label | Groovy Jazz House 1,12,11,0,2240.00,0,2240.00,8.8250000000000000,71,9,15,18,29,0.12676056338028169014,0.21126760563380281690,0.25352112676056338028,0.40845070422535211268
e03d58144503b0c1ada48b3aa1eb5a66,132,Sóng âm,eb92126cdd87866ab3028e85a7f00822,Audiojungle - MKT1 - Sáo Tây Tạng Tài nguyên công ty,20e7b5c342a82674f508263cee026b12,Audiojungle - MKT1 - Sáo Tây Tạng Tài nguyên công ty,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
77c784718043eba46cc5029b2662ae2a,08b2a29b66b9661d532b5f8a14409fc5,Giáng sinh Pop Cover - Public Domain,575e4b72721770601b8b0597d7e34f36,Không có dự án con,2119ff3fc628a7756543c667494556e3,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3bc463be36ba25ce12ff8b3a0c8af115,130,Relax,096abb0ccd7ea756dbb01a39409c46b4,Không có dự án con,21553d1c376a98f851f3df5d7bd7269c,Aron van Selm,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
83c300a1193dc6f17d48ca831576089e,7690e00b2ed6eb5e4f0af9341c5bb1ce,Guitar bật CID,eb54e92fe4c9ba3871512b9ac02158ef,Không có dự án con,21992b9fd89990bd83d075136d42f43c,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
fe9b6628a076e9bd7646568a0485777b,107,Giáng Sinh Cover - 1,781,Giáng Sinh Cover - 1 - 2 - Red One,220247a1c6819fa5522d04a6e45f1bae,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
dc6663bec8229b31ea9ddc3280b663a7,130,Relax,096abb0ccd7ea756dbb01a39409c46b4,Không có dự án con,225ca82593d52090f5d0d453ad3484d1,Ardie Son,28,0,0,0,3779.7839999999999808,3779.7839999999999808,,0,0,0,0,0,0,0,0,0
c197b373891f7641ea70506253f5a64e,5c19578f5d20c44df579816e806e6014,Jazz - MKT1,41007a0e0593f070af4c87a8fdc78ddf,Jazz - MKT1 | Smooth Jazz,23473a64beb6c7dd0b03d1c68a5c96bb,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
60b9759d750b7d5576259a1148a4ef51,127,R&B,696,R&B - 2 - Red One,23552d3fdecb59c34e1ad2a06c666c66,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a7b34db4fc996ece3d99524a028bd661,85,Vlog,42688cbe8b6ff0aec9837377a5a0c2ac,Không có dự án con,2379d69751b1551e986e0a8fdbde9141,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3f53fb90dd431d44482ef046b460d258,94,Dark Ambience,9e73127ff34947f2b43b5165f614e2fd,Không có dự án con,238d40250ae6c048d8a4e72b7c66b1d0,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
b344279cfeb68e2b9a28b5f219073f82,41664e2df0db52cf764858fb461c1944,Jazz - FMG,c666526ebcde54e291330353f896d559,Jazz - FMG | Smooth Guitar Jazz,23e972a9c5de108d9b68bbe97b54d483,Không có kho,64,58,654.738400000000000000000000,7961.60,0,7961.60,8.9609375000000000,347,52,120,116,59,0.14985590778097982709,0.34582132564841498559,0.33429394812680115274,0.17002881844380403458
a8be18ea07dd424f51a96bea07376675,103,EDM Cover - 0,374,EDM Cover - HG,23f3ce5ff68a5fd3f646492de081b749,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6163f3099bbaddb2161114fd94d4b095,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,241ee421855ec1f170c915a4944de531,Lofi | Lofi - 2 | Nhạc cũ | Deep Work | MKT gen,1,1,347.245700000000000000000000,0.00,0,0.00,,14,1,4,5,4,0.07142857142857142857,0.28571428571428571429,0.35714285714285714286,0.28571428571428571429
2f9eabe60a11fd9518749b471db004b6,125,Piano Cover - 0,652,Piano Cover - 1 - 2,25112434e58e0ca61ff99e7d4eec01ec,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
06a7edbc8fb6c416883fcb6d32122b62,108,Guitar Cover - 0,377,Guitar Độc Quyền,269156d22fb8a89d4cc5c1f50b66e64d,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
e3796ae838835da0b6f6ea37bcf8bcb7,96,Deep House,434,Deep House - Red One,281,Deep House - Red One | Tropical Deep House,4,0,0,1056.00,0,1056.00,8.7500000000000000,0,0,0,0,0,0,0,0,0
e4a6546448ba092f2ac4b2f7a55e2ff9,121,Nhạc Việt,70699941e5c0c4f95f6e1ee646e77195,Không có dự án con,28d5876153750abdf4998c6ca494ee87,Không có kho,194,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
153260bd70208b3a196b030a2b5e8aa0,96,Deep House,3401502b4c84bdc0a00000fb8bfa1aa7,Deep House Hitkend,2955853bc93c79d1728066d8b6a1c3af,Tropical House,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1307a98a034ec7a3fd0b9eba7f03be8d,91,Classical,359,Classical Độc Tấu - HG,29b3536139003a9517846990aba22507,Không có kho,2,2,1.510300000000000000000000,0,0,0,9.0000000000000000,78,2,9,10,57,0.02564102564102564103,0.11538461538461538462,0.12820512820512820513,0.73076923076923076923
938b16c12903bb4078ce5a4b68535e4d,399512b3e9e70d983aa07c79916df713,Classical Độc Tấu - HG,7fde8d1c00b05b9e620f79242263d6dc,Classical Độc Tấu - HG | Độc tấu Piano,2a9968a46419ddb92b44c23f09c671e9,Không có kho,5,5,69.033700000000000000000000,600.00,0,600.00,9.0000000000000000,437,6,18,43,370,0.01372997711670480549,0.04118993135011441648,0.09839816933638443936,0.84668192219679633867
0b16e01505449d00ee043097a104ebc4,107,Giáng Sinh Cover - 1,ec52a74740d4ff5e2b86960af94fb1e8,Giáng Sinh Pop - 2 - MKT2,2aabba5bf528a69a62a47450c567f629,Giáng Sinh Pop - 2 - MKT2 | Pop,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3abffb9af2b3c3aff5eba6752b0c71c6,149,Deep Chill House,682,Deep Chill House - 2 - An Tuệ,2ace7cbbf95f140e9cdbafe4d7beca43,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f5a5afa96e2196d2c0a4417dd7310a31,132,Sóng âm,47e4c09d73fe13b72a01d8cee3fa7614,Sóng âm - MKT2,2b11c162f09c3d055f6468c3a9d2fa82,Sóng âm - MKT2 | Chữa lành,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
cb9f732b5a170ec37392ca0ee62b252d,87,WMG,2aadccd8b77f991c63a15ffe33cf1f46,Không có dự án con,2b5635834fe9519254055ce15a38bfbc,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
63cd715ecb93a8aeab5e5e0946a7d973,96,Deep House,3401502b4c84bdc0a00000fb8bfa1aa7,Deep House Hitkend,2b636b04dbab774b316bb30676c51034,Không có kho,7,1,0.478400000000000000000000,0,0,0,,11,0,1,1,9,0.00000000000000000000,0.09090909090909090909,0.09090909090909090909,0.81818181818181818182
423d91082ea478400a5118979ae8360b,107,Giáng Sinh Cover - 1,438,Giáng sinh Pop Cover - 1,2bc6c45f801a294b24c4bcd09590e938,Giáng sinh Pop Cover - Top Hits | Santa Tell Me,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
89249dc6e5e72075c90691133d930627,166,Lofi Cover - 1,778,Lofi Cover - 1 - 2 - An Tuệ,2bebe64087d0dd11cc45da79d8aa527a,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
00c8326d09121d84d1ec13de1e2df948,1df08711853a9ed25dee4ef8a2ddc866,Sóng âm - MKT1,28aca07693ea197121402e10ae65d802,Không có dự án con,2cc02920d65db95cd4631a59cf710ee5,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
